product_id,category,brand,list_price,cost_price
1984,Sports,Brand-015,764.38,483.19
1985,Electronics,Brand-011,1548.82,771.38
1986,Electronics,Brand-080,659.56,353.59
1987,Electronics,Brand-047,879.99,403.53
1988,Beauty,Brand-003,421.35,277.2
1989,Sports,Brand-082,725.59,400.89
1990,Grocery,Brand-116,392.55,274.61
1991,Electronics,Brand-067,396.96,266.14
1992,Home,Brand-046,443.98,257.84
1993,Sports,Brand-101,293.7,134.4
1994,Sports,Brand-041,603.96,339.46
1995,Grocery,Brand-073,602.73,339.76
1996,Beauty,Brand-057,776.76,439.99
1997,Sports,Brand-087,672.96,527.4
1998,Beauty,Brand-062,1998.26,1014.31
1999,Grocery,Brand-058,936.46,509.92
2000,Fashion,Brand-050,341.79,253.38
